	Data	Id	Label	Median	Signif	Substr	pVal
384	3.81	Median_IFI	1063	4.5625	no	yeast	0.1431882794569608
385	0.25	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
386	26.52	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
387	3.6	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
388	7.185	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
389	44.89	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
390	0.09	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
391	0.08	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
392	56.63	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
393	0.13	Median_IFI	1557	9.81	no	yeast	0.031097226883546433
394	0.54	Median_IFI	1558	4.48	no	yeast	0.07415218567421411
395	15.205	Median_IFI	1561	15.205	no	yeast	0.010200396988761403
396	17.835	Median_IFI	1564	13.87	no	yeast	0.055772593240298284
397	73.07	Median_IFI	1565	2.72	no	yeast	0.18254082760497736
398	11.14	Median_IFI	1566	0.37	no	yeast	0.3690581252054873
399	0.175	Median_IFI	1567	17.1675	no	yeast	0.07378087703526331
400	41.345	Median_IFI	1569	5.81	no	yeast	0.15059516495350958
401	270.32	Median_IFI	1570	0.47	no	yeast	0.33898548926248173
402	0.13	Median_IFI	1575	3.955	no	yeast	0.4279417752220114
403	1.58	Median_IFI	1576	12.7725	no	yeast	0.051962359476181635
404	19.68	Median_IFI	1579	0.98	no	yeast	0.6418304326820448
405	0.175	Median_IFI	1581	12.2	no	yeast	0.023082308423995772
406	0.11	Median_IFI	1587	0.13	no	yeast	0.020600188593029256
407	0.15	Median_IFI	1588	28.09	no	yeast	0.017992950462815085
408	0.18	Median_IFI	1593	0.27	no	yeast	0.7564287268678761
409	3.52	Median_IFI	1597	8.99	no	yeast	0.015334555028483991
410	1.26	Median_IFI	1602	9.1725	yes	yeast	0.007443077254656994
411	98.09	Median_IFI	2111	5.8475	no	yeast	0.32169944283953383
412	90.29	Median_IFI	2257	29.375	yes	yeast	0.003045269625423507
413	10.79	Median_IFI	2259	32.19	yes	yeast	3.2861390837542854e-05
414	3.43	Median_IFI	2275	2.345	no	yeast	0.22406548377975158
415	0.64	Median_IFI	2278	48.3425	yes	yeast	0.006853944332183471
416	186.76	Median_IFI	2279	51.4	yes	yeast	0.008701954881286887
417	16.29	Median_IFI	2285	9.415	no	yeast	0.17633108920765198
418	165.65	Median_IFI	2310	14.96	yes	yeast	0.008767833437350528
419	0.16	Median_IFI	2316	0.2175	no	yeast	0.679016353812677
420	44.88	Median_IFI	2324	2.55	no	yeast	0.1732873833602846
421	0.1	Median_IFI	2378	2.2675	no	yeast	0.87968308427176
422	180.44	Median_IFI	2384	80.11	yes	yeast	0.0002459035686972138
423	23.33	Median_IFI	2388	9.28	no	yeast	0.3153978084812571
424	27.72	Median_IFI	2391	18.01	yes	yeast	0.0005652765866469772
425	2.54	Median_IFI	2394	0.875	no	yeast	0.8086377565740883
426	0.08	Median_IFI	2538	0.345	no	yeast	0.5610200913327458
427	0.07	Median_IFI	2547	0.855	no	yeast	0.5248671992940548
428	56.22	Median_IFI	2554	8.645	no	yeast	0.17541358133502022
429	4.135	Median_IFI	2608	0.83	no	yeast	0.5259578466084788
430	172.81	Median_IFI	2609	0.1375	no	yeast	0.21012184636185915
431	25.01	Median_IFI	2617	23.03	no	yeast	0.01507432264840723
432	8.25	Median_IFI	2618	25.6675	yes	yeast	0.0010528124695498198
433	0.12	Median_IFI	2624	0.38	no	yeast	0.9662789817905177
434	1.925	Median_IFI	2625	21.4875	yes	yeast	0.0027146981449314065
435	0.21	Median_IFI	2634	0.16	no	yeast	0.25124061237500683
436	11.41	Median_IFI	2635	9.645	yes	yeast	0.007283240359214769
437	98.695	Median_IFI	4158	34.56	no	yeast	0.020087775371797546
438	27.215	Median_IFI	4159	16.822499999999998	no	yeast	0.1976673606859452
439	6.03	Median_IFI	emptySplitGal4	0.29	no	yeast	1.0
440	0.07	Median_IFI	0730	0.08	yes	yeast	2.6148780761295688e-05
441	33.6	Median_IFI	0731	0.3175	no	yeast	0.9919495025550509
442	0.07	Median_IFI	0732	0.09	yes	yeast	0.0025722336094205
443	0.21	Median_IFI	0923	0.24	no	yeast	0.30336711089679236
444	1.91	Median_IFI	1046	1.7650000000000001	no	yeast	1.0
445	4.49	Median_IFI	1052	0.245	no	yeast	0.8243330035614154
446	53.185	Median_IFI	1053	34.32	yes	yeast	2.3376174929361633e-05
447	0.7	Median_IFI	1054	2.78	no	yeast	0.16697769998509887
448	35.965	Median_IFI	1063	4.5625	no	yeast	0.1431882794569608
449	43.53	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
450	10.54	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
451	521.87	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
452	1.44	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
453	2.12	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
454	0.06	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
455	0.07	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
456	36.05	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
457	0.31	Median_IFI	1557	9.81	no	yeast	0.031097226883546433
458	0.675	Median_IFI	1558	4.48	no	yeast	0.07415218567421411
459	29.725	Median_IFI	1561	15.205	no	yeast	0.010200396988761403
460	0.05	Median_IFI	1564	13.87	no	yeast	0.055772593240298284
461	0.15	Median_IFI	1565	2.72	no	yeast	0.18254082760497736
462	0.2	Median_IFI	1566	0.37	no	yeast	0.3690581252054873
463	0.08	Median_IFI	1567	17.1675	no	yeast	0.07378087703526331
464	54.835	Median_IFI	1569	5.81	no	yeast	0.15059516495350958
465	0.21	Median_IFI	1570	0.47	no	yeast	0.33898548926248173
466	0.18	Median_IFI	1575	3.955	no	yeast	0.4279417752220114
467	0.35	Median_IFI	1576	12.7725	no	yeast	0.051962359476181635
468	0.1	Median_IFI	1579	0.98	no	yeast	0.6418304326820448
469	55.33	Median_IFI	1581	12.2	no	yeast	0.023082308423995772
470	0.135	Median_IFI	1587	0.13	no	yeast	0.020600188593029256
471	55.62	Median_IFI	1588	28.09	no	yeast	0.017992950462815085
472	0.28	Median_IFI	1593	0.27	no	yeast	0.7564287268678761
473	1.12	Median_IFI	1597	8.99	no	yeast	0.015334555028483991
474	160.92	Median_IFI	1602	9.1725	yes	yeast	0.007443077254656994
475	94.625	Median_IFI	2111	5.8475	no	yeast	0.32169944283953383
476	49.23	Median_IFI	2257	29.375	yes	yeast	0.003045269625423507
477	42.28	Median_IFI	2259	32.19	yes	yeast	3.2861390837542854e-05
478	0.44	Median_IFI	2275	2.345	no	yeast	0.22406548377975158
479	66.51	Median_IFI	2278	48.3425	yes	yeast	0.006853944332183471
480	0.17	Median_IFI	2279	51.4	yes	yeast	0.008701954881286887
481	63.07	Median_IFI	2285	9.415	no	yeast	0.17633108920765198
482	0.26	Median_IFI	2310	14.96	yes	yeast	0.008767833437350528
483	162.83	Median_IFI	2316	0.2175	no	yeast	0.679016353812677
484	64.22	Median_IFI	2324	2.55	no	yeast	0.1732873833602846
485	57.655	Median_IFI	2378	2.2675	no	yeast	0.87968308427176
486	98.21	Median_IFI	2384	80.11	yes	yeast	0.0002459035686972138
487	100.055	Median_IFI	2388	9.28	no	yeast	0.3153978084812571
488	21.865	Median_IFI	2391	18.01	yes	yeast	0.0005652765866469772
489	22.44	Median_IFI	2394	0.875	no	yeast	0.8086377565740883
490	0.07	Median_IFI	2538	0.345	no	yeast	0.5610200913327458
491	1.89	Median_IFI	2547	0.855	no	yeast	0.5248671992940548
492	65.19	Median_IFI	2554	8.645	no	yeast	0.17541358133502022
493	50.065	Median_IFI	2608	0.83	no	yeast	0.5259578466084788
494	0.07	Median_IFI	2609	0.1375	no	yeast	0.21012184636185915
495	9.55	Median_IFI	2617	23.03	no	yeast	0.01507432264840723
496	54.72	Median_IFI	2618	25.6675	yes	yeast	0.0010528124695498198
497	1.07	Median_IFI	2624	0.38	no	yeast	0.9662789817905177
498	21.44	Median_IFI	2625	21.4875	yes	yeast	0.0027146981449314065
499	53.53	Median_IFI	2635	9.645	yes	yeast	0.007283240359214769
500	53.25	Median_IFI	4159	16.822499999999998	no	yeast	0.1976673606859452
501	0.105	Median_IFI	0730	0.08	yes	yeast	2.6148780761295688e-05
502	0.14	Median_IFI	0731	0.3175	no	yeast	0.9919495025550509
503	0.08	Median_IFI	0732	0.09	yes	yeast	0.0025722336094205
504	0.26	Median_IFI	0923	0.24	no	yeast	0.30336711089679236
505	7.305	Median_IFI	1046	1.7650000000000001	no	yeast	1.0
506	0.135	Median_IFI	1052	0.245	no	yeast	0.8243330035614154
507	35.55	Median_IFI	1053	34.32	yes	yeast	2.3376174929361633e-05
508	110.44	Median_IFI	1054	2.78	no	yeast	0.16697769998509887
509	0.16	Median_IFI	1063	4.5625	no	yeast	0.1431882794569608
510	0.67	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
511	4.81	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
512	43.445	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
513	57.22	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
514	1.845	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
515	0.08	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
516	0.07	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
517	33.94	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
518	7.88	Median_IFI	1557	9.81	no	yeast	0.031097226883546433
519	6.79	Median_IFI	1558	4.48	no	yeast	0.07415218567421411
520	18.86	Median_IFI	1561	15.205	no	yeast	0.010200396988761403
521	0.145	Median_IFI	1564	13.87	no	yeast	0.055772593240298284
522	0.1	Median_IFI	1565	2.72	no	yeast	0.18254082760497736
523	3.475	Median_IFI	1566	0.37	no	yeast	0.3690581252054873
524	103.71	Median_IFI	1567	17.1675	no	yeast	0.07378087703526331
525	5.835	Median_IFI	1569	5.81	no	yeast	0.15059516495350958
526	0.15	Median_IFI	1570	0.47	no	yeast	0.33898548926248173
527	47.57	Median_IFI	1575	3.955	no	yeast	0.4279417752220114
528	0.7	Median_IFI	1576	12.7725	no	yeast	0.051962359476181635
529	20.14	Median_IFI	1579	0.98	no	yeast	0.6418304326820448
530	0.22	Median_IFI	1581	12.2	no	yeast	0.023082308423995772
531	0.18	Median_IFI	1587	0.13	no	yeast	0.020600188593029256
532	75.91	Median_IFI	1588	28.09	no	yeast	0.017992950462815085
533	43.795	Median_IFI	1593	0.27	no	yeast	0.7564287268678761
534	0.18	Median_IFI	1597	8.99	no	yeast	0.015334555028483991
535	19.94	Median_IFI	1602	9.1725	yes	yeast	0.007443077254656994
536	72.8	Median_IFI	2257	29.375	yes	yeast	0.003045269625423507
537	1.53	Median_IFI	2259	32.19	yes	yeast	3.2861390837542854e-05
538	52.97	Median_IFI	2275	2.345	no	yeast	0.22406548377975158
539	0.205	Median_IFI	2279	51.4	yes	yeast	0.008701954881286887
540	62.41	Median_IFI	2285	9.415	no	yeast	0.17633108920765198
541	2.59	Median_IFI	2310	14.96	yes	yeast	0.008767833437350528
542	0.245	Median_IFI	2316	0.2175	no	yeast	0.679016353812677
543	165.145	Median_IFI	2324	2.55	no	yeast	0.1732873833602846
544	0.09	Median_IFI	2378	2.2675	no	yeast	0.87968308427176
545	0.19	Median_IFI	2388	9.28	no	yeast	0.3153978084812571
546	2.315	Median_IFI	2391	18.01	yes	yeast	0.0005652765866469772
547	30.7	Median_IFI	2394	0.875	no	yeast	0.8086377565740883
548	0.05	Median_IFI	2538	0.345	no	yeast	0.5610200913327458
549	17.63	Median_IFI	2547	0.855	no	yeast	0.5248671992940548
550	69.475	Median_IFI	2608	0.83	no	yeast	0.5259578466084788
551	0.14	Median_IFI	2609	0.1375	no	yeast	0.21012184636185915
552	23.03	Median_IFI	2617	23.03	no	yeast	0.01507432264840723
553	38.545	Median_IFI	2618	25.6675	yes	yeast	0.0010528124695498198
554	117.6	Median_IFI	2624	0.38	no	yeast	0.9662789817905177
555	74.41	Median_IFI	2625	21.4875	yes	yeast	0.0027146981449314065
556	0.31	Median_IFI	2635	9.645	yes	yeast	0.007283240359214769
557	100.28	Median_IFI	emptySplitGal4	0.29	no	yeast	1.0
558	0.08	Median_IFI	0730	0.08	yes	yeast	2.6148780761295688e-05
559	0.12	Median_IFI	0731	0.3175	no	yeast	0.9919495025550509
560	14.345	Median_IFI	0732	0.09	yes	yeast	0.0025722336094205
561	2.525	Median_IFI	0923	0.24	no	yeast	0.30336711089679236
562	0.45	Median_IFI	1046	1.7650000000000001	no	yeast	1.0
563	39.61	Median_IFI	1052	0.245	no	yeast	0.8243330035614154
564	32.88	Median_IFI	1053	34.32	yes	yeast	2.3376174929361633e-05
565	8.03	Median_IFI	1063	4.5625	no	yeast	0.1431882794569608
566	3.4	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
567	28.36	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
568	37.89	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
569	5.54	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
570	42.385	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
571	0.07	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
572	0.07	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
573	70.955	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
574	9.81	Median_IFI	1557	9.81	no	yeast	0.031097226883546433
575	18.01	Median_IFI	1558	4.48	no	yeast	0.07415218567421411
576	9.125	Median_IFI	1561	15.205	no	yeast	0.010200396988761403
577	0.37	Median_IFI	1564	13.87	no	yeast	0.055772593240298284
578	77.75	Median_IFI	1565	2.72	no	yeast	0.18254082760497736
579	0.285	Median_IFI	1566	0.37	no	yeast	0.3690581252054873
580	119.03	Median_IFI	1567	17.1675	no	yeast	0.07378087703526331
581	0.16	Median_IFI	1569	5.81	no	yeast	0.15059516495350958
582	28.09	Median_IFI	1570	0.47	no	yeast	0.33898548926248173
583	0.1	Median_IFI	1575	3.955	no	yeast	0.4279417752220114
584	138.08	Median_IFI	1576	12.7725	no	yeast	0.051962359476181635
585	22.995	Median_IFI	1579	0.98	no	yeast	0.6418304326820448
586	25.27	Median_IFI	1581	12.2	no	yeast	0.023082308423995772
587	0.1	Median_IFI	1587	0.13	no	yeast	0.020600188593029256
588	44.435	Median_IFI	1588	28.09	no	yeast	0.017992950462815085
589	0.18	Median_IFI	1593	0.27	no	yeast	0.7564287268678761
590	34.08	Median_IFI	1597	8.99	no	yeast	0.015334555028483991
591	0.19	Median_IFI	1602	9.1725	yes	yeast	0.007443077254656994
592	13.78	Median_IFI	2257	29.375	yes	yeast	0.003045269625423507
593	24.14	Median_IFI	2259	32.19	yes	yeast	3.2861390837542854e-05
594	46.065	Median_IFI	2275	2.345	no	yeast	0.22406548377975158
595	60.1	Median_IFI	2279	51.4	yes	yeast	0.008701954881286887
596	3.47	Median_IFI	2285	9.415	no	yeast	0.17633108920765198
597	0.1	Median_IFI	2316	0.2175	no	yeast	0.679016353812677
598	18.115	Median_IFI	2324	2.55	no	yeast	0.1732873833602846
599	77.49	Median_IFI	2378	2.2675	no	yeast	0.87968308427176
600	9.28	Median_IFI	2388	9.28	no	yeast	0.3153978084812571
601	32.33	Median_IFI	2391	18.01	yes	yeast	0.0005652765866469772
602	87.74	Median_IFI	2394	0.875	no	yeast	0.8086377565740883
603	9.46	Median_IFI	2538	0.345	no	yeast	0.5610200913327458
604	0.09	Median_IFI	2547	0.855	no	yeast	0.5248671992940548
605	5.98	Median_IFI	2554	8.645	no	yeast	0.17541358133502022
606	0.175	Median_IFI	2608	0.83	no	yeast	0.5259578466084788
607	0.07	Median_IFI	2609	0.1375	no	yeast	0.21012184636185915
608	15.43	Median_IFI	2617	23.03	no	yeast	0.01507432264840723
609	19.125	Median_IFI	2618	25.6675	yes	yeast	0.0010528124695498198
610	10.645	Median_IFI	2624	0.38	no	yeast	0.9662789817905177
611	63.515	Median_IFI	2625	21.4875	yes	yeast	0.0027146981449314065
612	42.28	Median_IFI	2635	9.645	yes	yeast	0.007283240359214769
613	0.09	Median_IFI	emptySplitGal4	0.29	no	yeast	1.0
614	0.07	Median_IFI	0730	0.08	yes	yeast	2.6148780761295688e-05
615	0.915	Median_IFI	0731	0.3175	no	yeast	0.9919495025550509
616	0.09	Median_IFI	0732	0.09	yes	yeast	0.0025722336094205
617	0.11	Median_IFI	0923	0.24	no	yeast	0.30336711089679236
618	0.06	Median_IFI	1046	1.7650000000000001	no	yeast	1.0
619	58.25	Median_IFI	1052	0.245	no	yeast	0.8243330035614154
620	36.795	Median_IFI	1053	34.32	yes	yeast	2.3376174929361633e-05
621	2.78	Median_IFI	1054	2.78	no	yeast	0.16697769998509887
622	5.315	Median_IFI	1063	4.5625	no	yeast	0.1431882794569608
623	0.18	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
624	0.25	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
625	29.88	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
626	99.36	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
627	42.61	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
628	0.06	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
629	0.07	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
630	6.665	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
631	0.075	Median_IFI	1557	9.81	no	yeast	0.031097226883546433
632	0.105	Median_IFI	1558	4.48	no	yeast	0.07415218567421411
633	28.35	Median_IFI	1561	15.205	no	yeast	0.010200396988761403
634	25.415	Median_IFI	1564	13.87	no	yeast	0.055772593240298284
635	22.88	Median_IFI	1565	2.72	no	yeast	0.18254082760497736
636	0.37	Median_IFI	1566	0.37	no	yeast	0.3690581252054873
637	2.71	Median_IFI	1567	17.1675	no	yeast	0.07378087703526331
638	4.625	Median_IFI	1569	5.81	no	yeast	0.15059516495350958
639	6.84	Median_IFI	1570	0.47	no	yeast	0.33898548926248173
640	14.16	Median_IFI	1575	3.955	no	yeast	0.4279417752220114
641	80.11	Median_IFI	1576	12.7725	no	yeast	0.051962359476181635
642	2.01	Median_IFI	1579	0.98	no	yeast	0.6418304326820448
643	48.27	Median_IFI	1581	12.2	no	yeast	0.023082308423995772
644	0.5	Median_IFI	1587	0.13	no	yeast	0.020600188593029256
645	50.12	Median_IFI	1588	28.09	no	yeast	0.017992950462815085
646	10.21	Median_IFI	1597	8.99	no	yeast	0.015334555028483991
647	8.95	Median_IFI	1602	9.1725	yes	yeast	0.007443077254656994
648	301.73	Median_IFI	2257	29.375	yes	yeast	0.003045269625423507
649	118.965	Median_IFI	2259	32.19	yes	yeast	3.2861390837542854e-05
650	0.13	Median_IFI	2275	2.345	no	yeast	0.22406548377975158
651	51.4	Median_IFI	2279	51.4	yes	yeast	0.008701954881286887
652	82.01	Median_IFI	2285	9.415	no	yeast	0.17633108920765198
653	14.96	Median_IFI	2310	14.96	yes	yeast	0.008767833437350528
654	0.09	Median_IFI	2316	0.2175	no	yeast	0.679016353812677
655	0.115	Median_IFI	2324	2.55	no	yeast	0.1732873833602846
656	19.85	Median_IFI	2378	2.2675	no	yeast	0.87968308427176
657	0.11	Median_IFI	2388	9.28	no	yeast	0.3153978084812571
658	15.71	Median_IFI	2391	18.01	yes	yeast	0.0005652765866469772
659	2.275	Median_IFI	2394	0.875	no	yeast	0.8086377565740883
660	20.11	Median_IFI	2538	0.345	no	yeast	0.5610200913327458
661	24.82	Median_IFI	2547	0.855	no	yeast	0.5248671992940548
662	0.12	Median_IFI	2554	8.645	no	yeast	0.17541358133502022
663	20.23	Median_IFI	2608	0.83	no	yeast	0.5259578466084788
664	0.125	Median_IFI	2617	23.03	no	yeast	0.01507432264840723
665	37.21	Median_IFI	2618	25.6675	yes	yeast	0.0010528124695498198
666	26.56	Median_IFI	2624	0.38	no	yeast	0.9662789817905177
667	11.395	Median_IFI	2625	21.4875	yes	yeast	0.0027146981449314065
668	8.8	Median_IFI	2635	9.645	yes	yeast	0.007283240359214769
669	0.16	Median_IFI	emptySplitGal4	0.29	no	yeast	1.0
670	0.16	Median_IFI	0730	0.08	yes	yeast	2.6148780761295688e-05
671	0.66	Median_IFI	0731	0.3175	no	yeast	0.9919495025550509
672	0.135	Median_IFI	0732	0.09	yes	yeast	0.0025722336094205
673	0.755	Median_IFI	0923	0.24	no	yeast	0.30336711089679236
674	28.85	Median_IFI	1046	1.7650000000000001	no	yeast	1.0
675	12.21	Median_IFI	1052	0.245	no	yeast	0.8243330035614154
676	6.025	Median_IFI	1053	34.32	yes	yeast	2.3376174929361633e-05
677	2.79	Median_IFI	1054	2.78	no	yeast	0.16697769998509887
678	0.255	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
679	0.085	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
680	0.16	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
681	89.41	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
682	0.44	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
683	0.1	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
684	0.09	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
685	15.13	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
686	0.685	Median_IFI	1557	9.81	no	yeast	0.031097226883546433
687	17.35	Median_IFI	1558	4.48	no	yeast	0.07415218567421411
688	0.62	Median_IFI	1561	15.205	no	yeast	0.010200396988761403
689	45.265	Median_IFI	1564	13.87	no	yeast	0.055772593240298284
690	1.62	Median_IFI	1565	2.72	no	yeast	0.18254082760497736
691	31.75	Median_IFI	1566	0.37	no	yeast	0.3690581252054873
692	0.175	Median_IFI	1567	17.1675	no	yeast	0.07378087703526331
693	0.11	Median_IFI	1569	5.81	no	yeast	0.15059516495350958
694	18.98	Median_IFI	1570	0.47	no	yeast	0.33898548926248173
695	3.955	Median_IFI	1575	3.955	no	yeast	0.4279417752220114
696	17.595	Median_IFI	1576	12.7725	no	yeast	0.051962359476181635
697	0.98	Median_IFI	1579	0.98	no	yeast	0.6418304326820448
698	0.09	Median_IFI	1587	0.13	no	yeast	0.020600188593029256
699	9.395	Median_IFI	1602	9.1725	yes	yeast	0.007443077254656994
700	21.185	Median_IFI	2259	32.19	yes	yeast	3.2861390837542854e-05
701	10.13	Median_IFI	2275	2.345	no	yeast	0.22406548377975158
702	0.08	Median_IFI	2285	9.415	no	yeast	0.17633108920765198
703	30.32	Median_IFI	2310	14.96	yes	yeast	0.008767833437350528
704	21.285	Median_IFI	2316	0.2175	no	yeast	0.679016353812677
705	0.18	Median_IFI	2324	2.55	no	yeast	0.1732873833602846
706	58.755	Median_IFI	2378	2.2675	no	yeast	0.87968308427176
707	81.71	Median_IFI	2388	9.28	no	yeast	0.3153978084812571
708	30.64	Median_IFI	2391	18.01	yes	yeast	0.0005652765866469772
709	0.29	Median_IFI	2394	0.875	no	yeast	0.8086377565740883
710	0.07	Median_IFI	2538	0.345	no	yeast	0.5610200913327458
711	2.21	Median_IFI	2547	0.855	no	yeast	0.5248671992940548
712	52.885	Median_IFI	2554	8.645	no	yeast	0.17541358133502022
713	35.095	Median_IFI	2608	0.83	no	yeast	0.5259578466084788
714	61.11	Median_IFI	2617	23.03	no	yeast	0.01507432264840723
715	25.555	Median_IFI	2618	25.6675	yes	yeast	0.0010528124695498198
716	0.13	Median_IFI	2624	0.38	no	yeast	0.9662789817905177
717	141.3	Median_IFI	2625	21.4875	yes	yeast	0.0027146981449314065
718	10.49	Median_IFI	2635	9.645	yes	yeast	0.007283240359214769
719	0.44	Median_IFI	emptySplitGal4	0.29	no	yeast	1.0
720	0.22	Median_IFI	0730	0.08	yes	yeast	2.6148780761295688e-05
721	16.56	Median_IFI	0731	0.3175	no	yeast	0.9919495025550509
722	0.08	Median_IFI	0732	0.09	yes	yeast	0.0025722336094205
723	21.68	Median_IFI	0923	0.24	no	yeast	0.30336711089679236
724	0.11	Median_IFI	1046	1.7650000000000001	no	yeast	1.0
725	0.18	Median_IFI	1052	0.245	no	yeast	0.8243330035614154
726	19.215	Median_IFI	1053	34.32	yes	yeast	2.3376174929361633e-05
727	131.2	Median_IFI	1073	4.9475	no	yeast	0.0395800036377323
728	9.255	Median_IFI	1075	9.8025	no	yeast	0.06633503470962215
729	38.01	Median_IFI	1077	37.89	yes	yeast	0.0009904370673018516
730	91.35	Median_IFI	1543	35.4975	yes	yeast	0.00018933401878420882
731	30.985	Median_IFI	1545	35.53	yes	yeast	0.00015929835282465745
732	0.07	Median_IFI	1549	0.08	yes	yeast	2.192914645086058e-05
733	0.135	Median_IFI	1550	0.08	yes	yeast	0.00027919356681148735
734	35.38	Median_IFI	1554	32.04	yes	yeast	0.00015328096920419587
